24354	JQ1554-4	JQ1554	聚能蜡布	主面料	蜡布	颜色1	1.9500000476837158	15	25	48.750001192092896	
24354	JQ1554-4	JQ1554	前卫衬朴	辅料	针织朴	黑色	0.30000001192092896	10	25	7.500000298023224	
24354	JQ1554-4	JQ1554	添彩纽扣	辅料	扣子	1.1CM黑色	11	3	25	275	
24355	JQ1554L-2	JQ1554L	聚能蜡布	主面料	蜡布	颜色1	1.9500000476837158	15	25	48.750001192092896	
24355	JQ1554L-2	JQ1554L	前卫衬朴	辅料	针织朴	黑色	0.30000001192092896	10	25	7.500000298023224	
24355	JQ1554L-2	JQ1554L	添彩纽扣	辅料	扣子	1.1CM黑色	11	3	25	275	
24355	JQ1554L-2	JQ1554L	梭织 千秋布业	面料	千秋布业	黑色撞布	0.30000001192092896	10	25	7.500000298023224	
24360	Er088S-2	Er088S	新鹏宇	主面料	新鹏宇针织	蓝色	0.550000011920929	10	50	27.500000596046448	
24360	Er088S-2	Er088S		主面料	新鹏宇针织	杏色	0.550000011920929	10	50	27.500000596046448	
24360	Er088S-2	Er088S		主面料	新鹏宇针织-2	粉色	0.550000011920929	10	50	27.500000596046448	
24360	Er088S-2	Er088S		主面料	新鹏宇针织	灰色	0.550000011920929	10	50	27.500000596046448	
24361	Er088K-2	Er088K	新鹏宇	主面料	新鹏宇针织	蓝色	0.6000000238418579	10	50	30.000001192092896	
24361	Er088K-2	Er088K		面料	腰绳	白色	1	1	200	200	
24361	Er088K-2	Er088K		辅料	橡筋	配主布色	1	15	200	200	
24361	Er088K-2	Er088K		主面料	新鹏宇针织-2	杏色	0.6000000238418579	10	50	30.000001192092896	
24362	Er088S-CQ	Er088S	新鹏宇	主面料	新鹏宇针织	蓝色	0.550000011920929	10	0	0	
24363	Er088K-CQ	Er088K	新鹏宇	主面料	新鹏宇针织	蓝色	0.6000000238418579	10	0	0	
24363	Er088K-CQ	Er088K		面料	腰绳	白色	1	1	1	1	
24363	Er088K-CQ	Er088K		辅料	橡筋	配主布色	1	15	1	1	
24365	YQ270-希音-49	YQ270		辅料	5号隐形拉链	黑色12寸	1	3	100	100	
24365	YQ270-希音-49	YQ270		主面料	蜡布	黄色底花	3.9800000190734863	10	100	398.00000190734863	
24366	PDDA246产前	PDDA246		主面料	行通	白底兰花	0.6499999761581421	10	1	0.6499999761581421	
24366	PDDA246产前	PDDA246		面料	广州新盛	蓝色	0.11999999731779099	10	1	0.11999999731779099	
24368	PDDA227产前	PDDA227		主面料	行通	白色	0.8999999761581421	10	1	0.8999999761581421	
24368	PDDA227产前	PDDA227		面料	广州新盛	黑色	0.20000000298023224	10	1	0.20000000298023224	
24370	PDDA224产前	PDDA224		主面料	鸿丰纺织	白色	0.7400000095367432	10	1	0.7400000095367432	
24370	PDDA224产前	PDDA224		里布	四面弹里布	白色	0.6100000143051147	10	1	0.6100000143051147	
24370	PDDA224产前	PDDA224		辅料	3号隐形拉链	白色	1	3	1	1	
24370	PDDA224产前	PDDA224		辅料	橡筋	白色橡筋2.5cm	1	10	1	1	
24372	PDDA222-2	PDDA222		主面料	鸿豊纺织	白色	0.9200000166893005	10	60	55.20000100135803	
24372	PDDA222-2	PDDA222		里布	四面弹里布	配主布色	0.6600000262260437	10	60	39.60000157356262	
24372	PDDA222-2	PDDA222		辅料	3号隐形拉链	白色	1	3	60	60	
24373	PDDW250-1	PDDW250		主面料	广州三好纺织	红色	1.059999942779541	10	60	63.59999656677246	
24373	PDDW250-1	PDDW250		面料	广州新盛	白色	0.7599999904632568	10	60	45.59999942779541	
24373	PDDW250-1	PDDW250		辅料	3号隐形拉链	配主布色	1	3	60	60	
24373	PDDW250-1	PDDW250		辅料	扣子	白色1.2CM	11	10	60	660	
24379	26CTX081-3	26CTX081-1		主面料	伟业纺织	浅蓝色	0.9599999785423279	10	150	143.99999678134918	
24379	26CTX081-3	26CTX081-1	伟业纺织	面料	伟业纺织	2#米白	0.9599999785423279	10	150	143.99999678134918	
24379	26CTX081-3	26CTX081-1	伟业纺织	面料	伟业纺织	60#花灰	0.9599999785423279	10	150	143.99999678134918	
24380	26CTX097-1	26CTX097-1	恒嘉纺织	主面料	2*2随心裁	黑色	1.5800000429153442	10	120	189.6000051498413	
24380	26CTX097-1	26CTX097-1		辅料	橡筋	黑色1/4橡筋	1	10	120	120	
24385	TA170	TA170		主面料	成品服装7	水洗中灰	1	1	2	2	
24385	TA170	TA170			扣子	印花	1	1	2	2	
24386	XH3152-1	XH3152		主面料	壹加壹纺织	1#大白色	0.550000011920929	15	1	0.550000011920929	
24388	ma037	ma037	德盛针织	主面料	德盛针织	7#蓝色	0.8999999761581421	10	1	0.8999999761581421	
24388	ma037	ma037	德盛针织	面料	德盛针织	20#白色	0.15000000596046448	10	1	0.15000000596046448	
24388	ma037	ma037	祥盛罗纹	面料	祥盛罗纹 1*1 32支罗纹，	配主布颜色定做罗纹一套	1	1	1	1	
24388	ma037	ma037	棉绳 恒发辅料	辅料	人字带	配主布颜色	0.3499999940395355	10	1	0.3499999940395355	
24388	ma037	ma037	洪轩绣花厂	辅料	印花 绣花	绣花	1	1	1	1	
24388	ma037	ma037		辅料	辅料	纸箱	1	1	1	1	
24390	XH2979T	XH2979T	德盛针织	主面料	德盛针织	121#粉色	0.6000000238418579	10	100	60.00000238418579	
24390	XH2979T	XH2979T	祥盛罗纹	面料	1*1螺纹	绿色	0.06199999898672104	15	100	6.199999898672104	
24390	XH2979T	XH2979T	棉绳 恒发辅料	辅料	即便条	白色	1.5	10	100	150	
24391	XH1426-3	XH1426		里布	斜纹布	黑色	1.7999999523162842	15	60	107.99999713897705	
24391	XH1426-3	XH1426		辅料	5号金属闭尾拉链	黑边金牙	1	5	60	60	
24391	XH1426-3	XH1426		辅料	丈根3/8宽	黑色	1	15	60	60	
24391	XH1426-3	XH1426	华胜蜡布	主面料	蜡布印花	黄色	3.069999933242798	15	60	184.19999599456787	
24392	XH2818-5	XH2818	华成里布行	里布	里布	斜纹里黑色	1.8899999856948853	10	50	94.49999928474426	
24392	XH2818-5	XH2818	东莞市虎门永恒拉链厂	辅料	5号金属开尾拉链	黑色金牙	1	3	50	50	
24392	XH2818-5	XH2818	华胜蜡布	主面料	蜡布	黄色	3	15	50	150	
24393	Er083-2	Er083		面料	中棉纺织	白色	0.15000000596046448	10	3	0.45000001788139343	
24394	JQ1170-7	JQ1170	濠泰纺织	主面料	千秋布业	白色	1.5299999713897705	15	2	3.059999942779541	
24394	JQ1170-7	JQ1170	金点包扣	辅料	本布包蘑菇扣	1.5CM蘑菇扣	12	3	2	24	
24394	JQ1170-7	JQ1170	东莞市虎门永恒拉链厂	辅料	3号隐形拉链	浅咖啡色	1	3	2	2	
24394	JQ1170-7	JQ1170	前卫衬朴	辅料	30D雪纺朴		0.20000000298023224	10	2	0.4000000059604645	
24394	JQ1170-7	JQ1170	梭织 千秋布业	面料	千秋布业	白色	1.5299999713897705	15	0	0	
24395	AL172-02	AL172-01	德盛针织	主面料	德盛针织	69#粉色	0.949999988079071	10	100	94.9999988079071	
24395	AL172-02	AL172-01	德盛针织	面料	德盛针织	65#棕色	0.10999999940395355	10	100	10.999999940395355	
24395	AL172-02	AL172-01	祥盛螺纹	面料	祥盛罗纹 1*1 32支罗纹，	配棕色	0.10999999940395355	15	100	10.999999940395355	
24395	AL172-02	AL172-01	棉绳 恒发辅料	辅料	人字带	配主布颜色	0.3499999940395355	10	100	34.99999940395355	
24395	AL172-02	AL172-01	华顺橡筋	辅料	透明带1/4		0.6000000238418579	10	100	60.00000238418579	
24397	KR111-2	KR111		主面料	成品服装7	白色	1	1	55	55	
24398	KR112-2	KR112		主面料	成品服装7	黑色	1	1	55	55	
24399	PDDA196-3	PDDA196		主面料	广州新盛	白色	1.399999976158142	10	350	489.99999165534973	
24399	PDDA196-3	PDDA196		面料	四面弹里布	配主布色	0.8700000047683716	10	350	304.50000166893005	
24399	PDDA196-3	PDDA196		辅料	3号隐形拉链	配色105号色	1	3	350	350	
24399	PDDA196-3	PDDA196		衬布	30D雪纺朴	白色	0.30000001192092896	10	350	105.00000417232513	
24400	PE066-1	PE066-1		主面料	成品服装7	白色	1	1	1	1	
24406	JQ1514-6	JQ1514	睿航麻棉	主面料	睿航麻棉	白色	2	15	54	108	
24406	JQ1514-6	JQ1514	前卫衬朴	辅料	30D雪纺朴	白色	0.15000000596046448	10	54	8.100000321865082	
24406	JQ1514-6	JQ1514	添彩纽扣	辅料	扣子	包扣1.5CM	7	3	54	378	
24407	PE063-1	PE063-1	巨丰纺织	主面料	巨丰纺织	2#牙白	0.8999999761581421	15	1	0.8999999761581421	
24407	PE063-1	PE063-1	祥盛罗纹	面料	祥盛罗纹 1*1 32支罗纹，	配主布颜色	0.02500000037252903	15	1	0.02500000037252903	
24407	PE063-1	PE063-1	华顺橡筋	辅料	透明带1/4		0.699999988079071	10	1	0.699999988079071	
24411	 AM024-希音-1	AM024		主面料	涤蜡布-紫黄肯特	紫黄肯特	3.950000047683716	10	100	395.0000047683716	
24414	JQ1624-1	JQ1624	盈晟针织	主面料	盈晟针织	109#杏色	0.8999999761581421	15	1	0.8999999761581421	
24414	JQ1624-1	JQ1624	祥盛罗纹	面料	祥盛罗纹 1*1 32支罗纹，	配主布颜色	0	15	1	0	
24414	JQ1624-1	JQ1624		辅料	人字带	配主布颜色	0.3499999940395355	10	1	0.3499999940395355	
24414	JQ1624-1	JQ1624	华顺橡筋	辅料	透明带1/4	透明	0.800000011920929	10	1	0.800000011920929	
24415	ZH101-希音-136	ZH101	嘉丰松紧带	辅料	橡筋	黑色2 1/2	0.5	10	100	50	
24415	ZH101-希音-136	ZH101	聚能蜡布	主面料	蜡布-绿色圆（涤）	绿色	2.8299999237060547	15	100	282.99999237060547	
24418	TA160-2	TA160	濠泰纺织	主面料	濠泰纺织	棕色	1.659999966621399	10	110	182.59999632835388	
24418	TA160-2	TA160	华顺橡筋	辅料	1/8丈巾	黑色	1	15	110	110	
24418	TA160-2	TA160	华成里布行	里布	9088 棉里布	配主布颜色	0.44999998807907104	10	110	49.499998688697815	
24419	KR110-2	KR110		主面料	成品服装7	黑色	1	1	49	49	
24420	TA159-2	TA159	睿航麻棉	主面料	睿航麻棉	棕色	1.3799999952316284	10	110	151.79999947547913	
24420	TA159-2	TA159		辅料	3号隐形拉链	配主布色塑料齿拉链	1	3	110	110	
24420	TA159-2	TA159		里布	里布	配主布色	1.0800000429153442	10	110	118.80000472068787	
24422	TA160-3	TA160	濠泰纺织	主面料	濠泰纺织	棕色	1.659999966621399	10	1	1.659999966621399	
24422	TA160-3	TA160	华顺橡筋	辅料	1/8丈巾	黑色	1	15	1	1	
24423	AMY-01-2	AMY-01-2	针织 潮新布行	主面料	潮新布行	20#蓝色	0.6800000071525574	15	1	0.6800000071525574	
24423	AMY-01-2	AMY-01-2		面料	祥盛螺纹	配主布色2x2螺纹	0.029999999329447746	15	1	0.029999999329447746	
24427	JQ1534S-3	JQ1534S	濠泰纺织	主面料	濠泰纺织	1#白色	1.399999976158142	15	54	75.59999871253967	
24427	JQ1534S-3	JQ1534S	精彩花边绣品铺料	辅料	精采花边	配主布颜色1CM	0.8500000238418579	15	54	45.90000128746033	
24427	JQ1534S-3	JQ1534S	华顺橡筋	辅料	丈根1/4	白色	0.800000011920929	15	54	43.200000643730164	
24428	JQ1526-3	JQ1526	鸿利纺织	主面料	鸿利纺织	深蓝色	0.6800000071525574	15	52	35.36000037193298	
24428	JQ1526-3	JQ1526	鸿利纺织	面料	鸿利纺织	浅蓝色	0.25999999046325684	15	52	13.519999504089355	
24428	JQ1526-3	JQ1526	前卫衬朴	辅料	针织朴	白色	0.15000000596046448	10	52	7.800000309944153	
24428	JQ1526-3	JQ1526	东莞市虎门永恒拉链厂	辅料	3号隐形拉链	配主布颜色	1	3	52	52	
24428	JQ1526-3	JQ1526	凯凌增原辅料	辅料	日字扣	2寸宽（染深蓝色）	1	3	52	52	
24428	JQ1526-3	JQ1526	添彩纽扣	辅料	扣子	1.5CM深蓝色	8	3	52	416	
24429	JQ742-6	JQ742	前卫衬朴	辅料	30D雪纺朴	白色	0.10000000149011612	10	1	0.10000000149011612	
24429	JQ742-6	JQ742	四合扣 鹏发五金	辅料	四合扣（直径1.5CM)	古铜色	5	5	1	5	
24431	PDDA205-2	PDDA205		主面料	广州新盛	深玫瑰棕	0.6000000238418579	10	400	240.00000953674316	
24431	PDDA205-2	PDDA205		辅料	扣子	蘑菇扣本布包扣	2	3	400	800	
24431	PDDA205-2	PDDA205		辅料	橡筋耳仔	配主布色	1	10	400	400	
24432	YQ289-希音-27	YQ289		主面料	随机色蜡布	随机蜡布棉	2.9700000286102295	10	200	594.0000057220459	
24432	YQ289-希音-27	YQ289		辅料	橡筋	黑色21/2	0.800000011920929	10	200	160.0000023841858	
24436	QF330-1	QF330		主面料	21支2*2罗纹	黑色	0.6800000071525574	15	75	51.0000005364418	
24436	QF330-1	QF330		面料	21支2*2罗纹	118#军绿色	0.6800000071525574	15	77	52.36000055074692	
24437	QF269-1	QF269		主面料	巨鑫布业	黑色	1.0199999809265137	10	1	1.0199999809265137	
24437	QF269-1	QF269		辅料	3号胶牙拉链	黑色	1	3	1	1	
24438	QF270-2	QF270		主面料	锴泓纺织	黑色	1.059999942779541	10	1	1.059999942779541	
24439	QF271-3	QF271		主面料	伟盛纺织	黑色	0.699999988079071	10	1	0.699999988079071	
24439	QF271-3	QF271		里布	潮新布行	黑色	0.4000000059604645	10	1	0.4000000059604645	
24439	QF271-3	QF271		辅料	3号隐形拉链	黑色	3	3	1	3	
24439	QF271-3	QF271		辅料	腰带绳	黑色	1	3	1	1	
24440	PDDA202产前	PDDA202		主面料	广州新盛	咖啡色	1.8700000047683716	10	0	0	
24440	PDDA202产前	PDDA202		辅料	3号隐形拉链	配主布色	1	3	0	0	
24441	J001(TEMU)-38	J001		主面料	蜡布	深蓝撞红色	4	10	50	200	
24441	J001(TEMU)-38	J001		辅料	橡筋	黑色宽2 3/4	1	10	150	150	
24442	XQ045（temu）-3	XQ045	聚能蜡布	面料	蜡布-新紫色肯特	新紫色肯特	0.800000011920929	10	50	40.00000059604645	
24442	XQ045（temu）-3	XQ045	嘉丰松紧带	辅料	橡筋	黑色1寸宽	0.6000000238418579	10	140	84.00000333786011	
24442	XQ045（temu）-3	XQ045		主面料	橙绿肯特	橙绿肯特	0.800000011920929	10	90	72.0000010728836	
24446	YQ289-希音-28	YQ289		主面料	随机色蜡布	随机蜡布棉	2.9700000286102295	10	350	1039.5000100135803	
24446	YQ289-希音-28	YQ289		辅料	橡筋	黑色21/2	0.800000011920929	10	350	280.00000417232513	
24447	TA165-1	TA165	盈晟针织	主面料	盈晟针织	活性黑色	0.9599999785423279	15	2	1.9199999570846558	
24447	TA165-1	TA165	祥盛罗纹	面料	祥盛罗纹 1*1 32支罗纹，	配主布颜色	0.029999999329447746	15	2	0.05999999865889549	
24447	TA165-1	TA165	棉绳 恒发辅料	辅料	人字带	配主布颜色	0.3499999940395355	10	2	0.699999988079071	
24447	TA165-1	TA165	华顺橡筋	辅料	透明带1/4		0.699999988079071	10	2	1.399999976158142	
24457	AMY-01-3	AMY-01-3	针织 潮新布行	主面料	潮新布行	20#蓝色	0.6800000071525574	15	150	102.0000010728836	
24457	AMY-01-3	AMY-01-3		面料	祥盛螺纹	配主布色2x2螺纹	0.029999999329447746	15	150	4.499999899417162	
24458	JQ1464-4	JQ1464	浩东花边	辅料	鹏业花边	白色（染黄色）	1	15	1	1	
24458	JQ1464-4	JQ1464	前卫衬朴	辅料	30D雪纺朴	白色	0.5	10	1	0.5	
24458	JQ1464-4	JQ1464	睿航麻棉	主面料	睿航麻棉	大白色	0.800000011920929	15	1	0.800000011920929	
24459	PDDW161-3	PDDW161		主面料	广州风格	咖啡色方格	1.2300000190734863	10	610	750.3000116348267	
24459	PDDW161-3	PDDW161		辅料	橡筋	白色	0.550000011920929	10	610	335.50000727176666	
24459	PDDW161-3	PDDW161		辅料	裤子拉链	配主布色	1	3	610	610	
24459	PDDW161-3	PDDW161		辅料	扣子	图片色2cm	2	3	610	1220	
24460	JQ1216L-1	JQ1216L	鸿达纺织	主面料	鸿达纺织	43#米黄色	1.350000023841858	15	1	1.350000023841858	
24460	JQ1216L-1	JQ1216L		辅料	迅发花边	配主布颜色3/4宽	4	15	1	4	
24460	JQ1216L-1	JQ1216L	前卫衬朴	衬布	30D雪纺朴	白色	0.20000000298023224	10	1	0.20000000298023224	
24460	JQ1216L-1	JQ1216L	金点包扣	辅料	1.5cm包扣 蘑菇扣	主布色	7	3	1	7	
24460	JQ1216L-1	JQ1216L	华顺橡筋	辅料	3/8丈根（橡筋）	白色	0.800000011920929	15	1	0.800000011920929	
24463	KK045-3	KK045		主面料	展兴面料	米白	0.1899999976158142	10	50	9.49999988079071	
24463	KK045-3	KK045		面料	展兴	黑色	0.23000000417232513	10	50	11.500000208616257	
24463	KK045-3	KK045		辅料	扣子	浅金扣子1.3CM	4	3	50	200	
24463	KK045-3	KK045		里布	韩国里布	红色	0.2199999988079071	10	50	10.999999940395355	
24463	KK045-3	KK045		衬布	针织朴	黑色	0.4000000059604645	10	50	20.000000298023224	
24463	KK045-3	KK045		辅料	3号隐形拉链	配主布颜色（红色）	1	3	50	50	
24472	PDDA222产前	PDDA222		主面料	鸿豊纺织	白色	0.9200000166893005	10	1	0.9200000166893005	
24472	PDDA222产前	PDDA222		里布	四面弹里布	配主布色	0.6600000262260437	10	1	0.6600000262260437	
24472	PDDA222产前	PDDA222		辅料	3号隐形拉链	白色	1	3	1	1	
24474	RU175-2	RU175-2		主面料	成衣采购	棕色	1	1	12	12	
24474	RU175-2	RU175-2		主面料	成衣采购	粉色	1	1	12	12	
24474	RU175-2	RU175-2		主面料	成品服装7	藏青色	1	1	15	15	
24476	RU176-2	RU176-2		主面料	成品服装7	黑色	1	1	17	17	
24476	RU176-2	RU176-2		主面料	成品服装8	咖色	1	1	17	17	
24476	RU176-2	RU176-2		主面料	成品服装4	深灰	1	1	17	17	
24476	RU176-2	RU176-2		主面料	成衣采购	白色	1	1	17	17	
24484	DH967K-1	DH967K	伟盛纺织	主面料	伟盛纺织	4#白色	1.7000000476837158	15	1	1.7000000476837158	
24484	DH967K-1	DH967K	华顺橡筋	辅料	丈根1 5/8宽	白色	1	15	1	1	
24484	DH967K-1	DH967K	华顺橡筋	辅料	圆丈巾1/8宽	配主布颜色	1.100000023841858	10	1	1.100000023841858	
24484	DH967K-1	DH967K	利泰辅料	辅料	猪鼻扣	银色	1	3	1	1	
24486	JQ296-44	JQ296	恒嘉纺织	面料	濠泰纺织	白色	1	5	40	40	
24492	DH501S-18	DH501S	帝人纺织	主面料	帝人布行	白色绿色）	0.5	15	100	50	
24492	DH501S-18	DH501S	帝人纺织	里布	广丰纺织	白色（绿色）	0.4000000059604645	15	100	40.00000059604645	
24492	DH501S-18	DH501S	祥盛罗纹	面料	罗纹2X2	（配主布颜色）	0.10000000149011612	15	100	10.000000149011612	
24492	DH501S-18	DH501S	利泰辅料	辅料	四合扣（直径1.5CM)	染主布颜色（红色配粉色）	6	3	100	600	
24492	DH501S-18	DH501S	华顺橡筋	辅料	1寸丈根	配主布颜色	0.30000001192092896	15	100	30.000001192092896	
24492	DH501S-18	DH501S	帝人纺织	面料	帝人布行	8#黑色	0.5	15	0	0	
24492	DH501S-18	DH501S	广丰纺织	里布	广丰纺织	黑色	0.4000000059604645	15	0	0	
24497	JQ1628-2	JQ1628		主面料	成衣采购	酒红	1	1	60	60	
24498	PDDW158-2	PDDW158		主面料	恒丰佳纺织	蓝色花	1.2300000190734863	10	180	221.40000343322754	
24498	PDDW158-2	PDDW158		辅料	橡筋	配主布色	0.5	10	180	90	
24499	PDDW250产前	PDDW250		主面料	广州三好纺织	红色	1.059999942779541	10	1	1.059999942779541	
24499	PDDW250产前	PDDW250		面料	广州新盛	白色	0.7599999904632568	10	1	0.7599999904632568	
24499	PDDW250产前	PDDW250		辅料	3号隐形拉链	配主布色	1	3	1	1	
24499	PDDW250产前	PDDW250		辅料	扣子	白色1.2CM	11	10	1	11	
24500	TA171	TA171		主面料	成品服装7	白色	1	1	1	1	
24501	TA134-3	TA134		里布	牛奶丝	白色	0.4000000059604645	10	1	0.4000000059604645	
24501	TA134-3	TA134		辅料	5号金属闭尾拉链	配主布色	1	3	1	1	
24503	ma038	ma038	连盛纺织	主面料	盛连布行	34#棕色	1.4500000476837158	10	1	1.4500000476837158	
24503	ma038	ma038	东莞市虎门永恒拉链厂	辅料	3号金属闭尾拉链	配主布颜色（银牙）	1	3	1	1	
24503	ma038	ma038	利泰辅料	辅料	摇头扣	1.6CM银色	1	3	1	1	
24503	ma038	ma038	前卫衬朴	辅料	针织朴	黑色	0.30000001192092896	10	1	0.30000001192092896	
24507	PE065-1	PE065-1		主面料	成品服装7	白色	1	1	1	1	
24508	PE066-2	PE066-2		主面料	成品服装7	藏青色	1	1	1	1	
24510	PDDW254-1	PDDW254		主面料	珍珠雪纺印花	豹纹	1.2699999809265137	10	60	76.19999885559082	
24510	PDDW254-1	PDDW254		辅料	扣子	黑色1.2	10	10	60	600	
24511	PDDW251-1	PDDW251		主面料	广州新盛	灰色	1.3899999856948853	10	60	83.39999914169312	
24511	PDDW251-1	PDDW251		辅料	3号隐形拉链	配主布色	1	1	60	60	
24512	PDDW252-1	PDDW252		主面料	广州新盛	黄色	2.130000114440918	10	60	127.80000686645508	
24512	PDDW252-1	PDDW252		辅料	五金装饰	金色	1	3	60	60	
24512	PDDW252-1	PDDW252		辅料	3号隐形拉链	白色	1	3	60	60	
24513	KK296	KK296		主面料	成品服装7	黑色	1	1	110	110	
24513	KK296	KK296		面料	成品服装8	浅灰	1	1	123	123	
24513	KK296	KK296		面料	成品服装4	灰绿	1	1	130	130	
24514	HY229-1	HY229		主面料	成衣采购	灰色	1	1	50	50	
24518	IS2604493	IS2604493		主面料	花布	花色	1.5	10	1	1.5	
24521	TA135-4	TA135		主面料	巨鑫布业	棕色	0.9599999785423279	10	1	0.9599999785423279	
24521	TA135-4	TA135		面料	方中网布	棕色	1.2999999523162842	10	1	1.2999999523162842	
24522	KK288-1	KK288		主面料	鸿利纺织	黑色	2.380000114440918	10	100	238.0000114440918	
24522	KK288-1	KK288		辅料	8号YKK拉链	配主布色	1	1	100	100	
24522	KK288-1	KK288		里布	间棉里	黑色	2.299999952316284	10	100	229.99999523162842	
24522	KK288-1	KK288		辅料	橡筋	黑色	2	10	100	200	
24524	KK288-2	KK288		主面料	鸿利纺织	黑色	2.380000114440918	10	2	4.760000228881836	
24524	KK288-2	KK288		辅料	8号YKK拉链	配主布色	1	1	2	2	
24524	KK288-2	KK288		里布	间棉里	黑色	2.299999952316284	10	2	4.599999904632568	
24524	KK288-2	KK288		辅料	橡筋	黑色	2	10	2	4	
24525	PE065大货-1	PE065大货-1		主面料	成品服装7	白色	1	1	48	48	
24526	PE066大货-2	PE066大货-2		主面料	成品服装7	藏青色	1	1	49	49	
24527	IS2604492	IS2604492		主面料	花布	花色	1.5	10	1	1.5	
24529	PDDW198-2	PDDW198		主面料	佳泰纺织	咖啡色	1.190000057220459	10	180	214.20001029968262	
24532	PDDW251产前	PDDW251		主面料	广州新盛	灰色	1.3899999856948853	10	1	1.3899999856948853	
24532	PDDW251产前	PDDW251		辅料	3号隐形拉链	配主布色	1	1	1	1	
24533	PDDW254产前	PDDW254		主面料	珍珠雪纺印花	豹纹	1.2699999809265137	10	1	1.2699999809265137	
24533	PDDW254产前	PDDW254		辅料	扣子	黑色1.2	10	10	1	10	
24534	HWT005销售	HWT005		主面料	咖色格子布	白色/棕色格子	0.5099999904632568	10	0	0	
24534	HWT005销售	HWT005		主面料	格子布	格子	0	0	9	0	
24534	HWT005销售	HWT005		主面料	格子布82152	黑色和棕色格子	0	0	0	0	
24535	PDDW256	PDDW256	新盛马纺织	主面料	编号929的203米白	白色	1.75	10	60	105	
24535	PDDW256	PDDW256		面料	上节羽毛	白色	0.36000001430511475	10	60	21.600000858306885	
24535	PDDW256	PDDW256		里布	牛奶丝140-180克	白色	1.3600000143051147	10	60	81.60000085830688	
24535	PDDW256	PDDW256		辅料	隐形拉链	白色	1	3	60	60	
24538	JQ1552D-1	JQ1552D		主面料	睿航麻棉	杏色	2.049999952316284	10	1	2.049999952316284	
24538	JQ1552D-1	JQ1552D		里布	9088 棉里布	杏色	1.4500000476837158	10	1	1.4500000476837158	
24538	JQ1552D-1	JQ1552D		辅料	扣子	包扣	6	3	1	6	
24538	JQ1552D-1	JQ1552D		辅料	精采花边	白色3cm花边	1.7999999523162842	15	1	1.7999999523162842	
24538	JQ1552D-1	JQ1552D		辅料	精采花边	白色6CM	0.8999999761581421	15	1	0.8999999761581421	
24539	DH990S	DH990S	伟盛纺织	主面料	伟盛纺织	15#浅灰色	1.25	15	1	1.25	
24539	DH990S	DH990S	伟盛纺织	面料	伟盛纺织	16#橙色	0.6000000238418579	15	1	0.6000000238418579	
24539	DH990S	DH990S	添彩纽扣	辅料	扣子	1.2CM染灰色	10	5	1	10	
24539	DH990S	DH990S	前卫衬朴	辅料	30D雪纺朴	白色	0.3499999940395355	10	1	0.3499999940395355	
24540	XH1720-19	XH1720	新登封蜡布	主面料	蜡布	黑色	5.349999904632568	10	60	320.9999942779541	
24540	XH1720-19	XH1720	华成里布行	里布	9088 棉里布	黑色	2.299999952316284	10	60	137.99999713897705	
24540	XH1720-19	XH1720	前卫衬朴	辅料	针织朴	黑色	0.5	10	60	30	
24540	XH1720-19	XH1720	金点包扣	辅料	主布包日字扣	2 1/2宽	1	3	60	60	
24540	XH1720-19	XH1720	利泰辅料	辅料	鸡眼+胶垫	银色	8	5	60	480	
24540	XH1720-19	XH1720	创亿辅料（橡筋）	辅料	丈根3/8宽	黑色	0.800000011920929	15	60	48.00000071525574	
24540	XH1720-19	XH1720	添彩纽扣	辅料	扣子	黑色1.5CM胶钮	12	3	60	720	
24540	XH1720-19	XH1720	华顺橡筋	辅料	丈根1/4	黑色	0.550000011920929	15	60	33.00000071525574	
24541	JQ1628-3	JQ1628		主面料	成品服装7	黑色	1	1	60	60	
24543	JQ437D-6	JQ437D	濠泰纺织	主面料	濠泰纺织16892	白色	1.2000000476837158	15	63	75.6000030040741	
24543	JQ437D-6	JQ437D	前卫衬朴	辅料	针织朴	白色	0.3100000023841858	15	63	19.530000150203705	
24543	JQ437D-6	JQ437D	东莞市虎门永恒拉链厂	辅料	3号金属闭尾拉链	配主布颜色（圆环头）	1	3	63	63	
24544	JQ437D-7	JQ437D	濠泰纺织	主面料	濠泰纺织16892	白色	1.2999999523162842	15	63	81.8999969959259	
24544	JQ437D-7	JQ437D	前卫衬朴	辅料	针织朴	 白色	0.3100000023841858	15	63	19.530000150203705	
24544	JQ437D-7	JQ437D	东莞市虎门永恒拉链厂	辅料	3号金属闭尾拉链	配主布颜色（圆环头）	1	3	63	63	
24545	JQ437D-8	JQ437D	濠泰纺织	主面料	濠泰纺织16892	白色	1.2000000476837158	15	1	1.2000000476837158	
24545	JQ437D-8	JQ437D	前卫衬朴	辅料	针织朴	 白色	0.3100000023841858	15	1	0.3100000023841858	
24545	JQ437D-8	JQ437D	东莞市虎门永恒拉链厂	辅料	3号金属闭尾拉链	配主布颜色（圆环头）	1	3	1	1	
24546	JQ928Q-6	JQ928Q	马业纺织	主面料	马业布行	A14黑色	0.75	15	59	44.25	
24546	JQ928Q-6	JQ928Q	前卫衬朴	辅料	30D雪纺朴	白色/黑色	0.4000000059604645	10	59	23.600000351667404	
24546	JQ928Q-6	JQ928Q	东莞市虎门永恒拉链厂	辅料	3号隐形拉链	配主布颜色	1	3	59	59	
24546	JQ928Q-6	JQ928Q	利泰辅料	辅料	日字扣	金属圆形2 3/8宽	1	3	59	59	
